,tier,summonerId,summonerName,leaguePoints,wins,losses,veteran,inactive,freshBlood,hotStreak
177,CHALLENGER,5v3gBImLhDBobSFwgJfuALAyoVbxSMLFw3FfyR74RDLWPo4,SANDBOX Ice,771,404,371,False,False,False,False
178,CHALLENGER,ZzZlas9F3dHI_457VLdVezYfrgM_L6lLMVe-k_CGsx_W8cg,Luuren,885,242,198,True,False,False,False
179,CHALLENGER,SpNi1Gqk2b_zwQiu0W7vgWto-hfwdcPZY9NrX1rf5Fz-cb8,tian xia wu di,828,210,165,True,False,False,True
180,CHALLENGER,M3XTlaaYTOIATOBKzHxFyFjI0cyB3WXh1wEe1KR4b1wCIA,eren헌터,838,329,290,False,False,True,True
181,CHALLENGER,gD8LoUtv3oxzTMPPTzpTc5fTVg4gXjPc01-cDQVpMUZwHHA,OZ ian,645,328,275,False,False,True,False
182,CHALLENGER,T9-arVoozUCm4O0bStqtrc1XMd_OhnMEjG-uxWtLsp7wQ14,wenzhuwenzhu,708,952,859,False,False,True,False
183,CHALLENGER,pFJwNdX8cpiOCz6jMy7gs3DEEqLfQHBGBfV1fBQDoJT0rqw,hfdidi,998,645,591,True,False,False,False
184,CHALLENGER,QqFS-uadEzGRJjkqMaUvuytKjj88TERTVZ0VppHGetbxSek,K T,1220,279,153,True,False,False,False
185,CHALLENGER,kUJZ_5KluASUyi1zgRyHx0nxRPPD1Yl2kqzzRGTbPNHeUg,SHARK KING,756,181,66,False,False,False,True
186,CHALLENGER,HYxcvv8VdyiIc-eNCetoQyg3kpxOC5FfGV0AZzvd78sjRBk,chao shi ke ai,668,400,349,False,False,False,False
187,CHALLENGER,aWt_sid_PH_qsd_veeadye6HZ1glxqz3An0yNz9LC_WXeSU,Twitch TV donko,690,550,507,False,False,False,True
188,CHALLENGER,Gc-EXGhxjGaWTTeuAUn7AVkQNlTmWux0ZBQRRk9MsS3akgw,손연우 사랑해,1041,244,175,False,False,False,True
189,CHALLENGER,Yn4_zTPqN2UmI4T-n31YjENRgsm6lvsiOPLGm7a4nm1KQUc,xiny1,702,376,306,True,False,False,False
190,CHALLENGER,KrXGEt5BJRyrIchopcR_kwG0oph8_G-vwCyAonhrBjLlS6A,모두건강하게,732,318,271,False,False,False,False
191,CHALLENGER,Vu6BCQzYWtR4HM4OpmkXnYeIruOOEQJYLlRIrdYyQpMwWg,MAI WAY,949,184,129,False,False,False,False
192,CHALLENGER,Jh-61jt_shIFL5RQMQehj9ehufxVIaX-HNzzdR7toHlxdw,CCrazy,768,452,416,False,False,False,False
193,CHALLENGER,Lx_UX4eV9UlWxnRYelBGwf3Pgx7-XEDhgenZuGbp87oCbqc,xxxxxxx1,991,368,305,False,False,False,False
194,CHALLENGER,owEfEjRoTclJrhZG2rEb4HA8C-OY_OemUKf4L3qS9cJC2T8,krats aira,1057,287,234,True,False,False,False
195,CHALLENGER,ATiape8d7PpQmq1e16pOAeMS3Jl34tbRtEXypOnQMmOFfzc,랭겜에강한남자,798,366,310,False,False,False,False
196,CHALLENGER,toc0N6OqpqfBUePNsZOZwqvj7beBXY2FJNN0uXF5p-0N7KU,zwhy,1075,287,224,True,False,False,False
197,CHALLENGER,EYoqm0CQjXYkCkMflAdM7EdTkcGCsT3z6b6sksgNye3T76U,창작은 괴로워,796,346,283,False,False,False,True
198,CHALLENGER,aSYhvQ47Ikc-KTCOkdT6hMTeEIJjD6bMH3-z5JMzRRYlG8o,Khae1,900,462,363,True,False,False,True
199,CHALLENGER,AJcuBKrnK53JBzu9FN4GLKCdPw4QL9KTlsDZd0TYHlpMvnc,msblmktmsmsy,1129,489,400,True,False,False,False
200,CHALLENGER,DDw-fTpQ20MQX5lqxXF3e_H8oLhF9uCWjB6bTcS3G7_DIqc,Peach1119,905,428,358,True,False,False,False
201,CHALLENGER,5OjYiD6wvi4Kc-ERFjoUk-bLnFhDV1D1XWxoWTz0OGqRotc,SANDBOX Lonely,929,336,287,True,False,False,False
202,CHALLENGER,l4QUK328_9x1yIRtuiE9_JIiSruEGL1tjJFWmEOoFfmfE90,DWG Canyon,1148,404,330,True,False,False,False
203,CHALLENGER,NK83RMGGs9et96t3ZHBw3tDZm1ytTdRRD2nvff1fK5UbYKM,Dread00,1033,211,145,False,False,False,True
204,CHALLENGER,LOLFR8jWlkf-8i7RfekNPSDKdnpqUmr47hDahlpy7rqzL_E,YeQiuFeng,704,329,224,False,False,True,True
205,CHALLENGER,eMYJ8gGsuJYHoVVarEFnKT2LPhHOgh3ni3mTTqX-dM0SSYg,못할 때도 있지,677,346,264,False,False,True,True
206,CHALLENGER,IeNfgYUBGDQ5bPIRb4mSBLwsfnmbtWLpDXXqmJoYH2bQpw,T1 Roach,753,588,557,False,False,True,False
207,CHALLENGER,7DvVu5rWqfOzOkCxWRkNavPA_K9LvDqLhNpvbdqscDU92KU,곽곽보성,720,390,339,True,False,False,False
208,CHALLENGER,SUlBwe8P6rYBdMwExp8HFrmipU_EzUOJ8eeLrKYn1DqZ0Lc,요붕스1,1208,426,342,True,False,False,False
209,CHALLENGER,Y2_1O9C0kRgYEUfzrb56WLJqJRFlRTnP5bLEA7SrFycfPi0,JG NO CJ xxx,1001,641,535,True,False,False,False
210,CHALLENGER,C6rE_qp9z05EtnDjtxNxsIuC2zPuUpnfRlDCIkI5EZ_YyQ,한화 큐베,1103,658,605,True,False,False,True
211,CHALLENGER,qJVES2LTZV9hpbv_bVCQOVgstMZv_yVk6P-3aEUyOXB8sTg,챌까지 뽀삐함 ,664,188,145,False,False,False,False
212,CHALLENGER,mkAz6CjwfhgKaAn-vdLXq17Z3HZb2KshXZAUne7DH-RK4QE,타 잔,1214,358,287,True,False,False,True
213,CHALLENGER,BskbZKD4_-yZQyrD78poyVDW18n_OTyAdpRhK3mHuu-WDgw,feijizhadan,705,639,617,False,False,True,False
214,CHALLENGER,_CpUMUsTgnvrso1oijJWuIZ2ZWkxrj6g5hFJcBsz-vcrjz4,Morgan Burdol,647,656,614,False,False,True,False
215,CHALLENGER,4X_K6bUojjJA8FCJzXqwRddEapgzJl75tdx4fW7BZAYeHeo,Gen G Kellin,940,307,257,True,False,False,False
216,CHALLENGER,sPFAbutNskE7fcPFC2LJtWLPXq9mMMNX-lzPSDIJzB2ckw,쪼렙이다말로하자,1141,741,678,True,False,False,False
217,CHALLENGER,4vOE_qeIPP8JnKMBOFXhl0mHe1vY5jvIxdkYTog09I81H58,김도칠,873,408,361,False,False,False,False
218,CHALLENGER,jo7McMDkQYg_nez4wa-h6j8jtw5Q2BI2OJGsynTVScEtB9k,황승언누나여신,663,285,217,False,False,True,True
219,CHALLENGER,Bo2WLLhOQwTbGQcmUfGNbjxzSAqC8vzr1O-fjnA6nWrtNQ,Yaw nuY,673,234,189,False,False,False,False
220,CHALLENGER,oQ1Eif8ysEsY5HGROkOHuSyjBRjqDwPuYnipReOf3rnjVg4,xiao hong mao,757,555,404,False,False,False,False
221,CHALLENGER,1WvNvAyP-M2G2sYHqubsBnTOdNv8lZ7cZAcUCR94HCBqClo,읽씹맨,817,267,215,True,False,False,False
222,CHALLENGER,oIshasOUg01wDG9A7BTUTpiBkFSMykAZ3MmJXYvCcKlB3YU,Gen G Focus,866,331,269,False,False,False,False
223,CHALLENGER,DU_EMZn8G1dpuzV9Gys3IeqxmWP8Ab8ek-BLpH6XGjxGD3I,T1 Closer,775,597,553,False,False,True,False
224,CHALLENGER,rX8j1XYSlRNApa8CtRt467txYoJqU2J1eLJG_9wMdVsYxeA,따봉 람머스,894,430,354,True,False,False,False
225,CHALLENGER,HV82N2ZRO9VLF31xGildta9hLFxb2Vtigaek-4HdQN5Qnyk,SANDBOX Dove,839,403,369,False,False,False,True
226,CHALLENGER,HOR1r5qs1zd2SigrNUqaPLZf57JMv6US1UUIhLOypVL4XfU,wuwuwu bieshawo,773,421,352,False,False,False,False
227,CHALLENGER,-cb41_YzjijiKct3orFw4mnGkNwaQ7iuuuHRgN09QQc-Uw,SANDBOX GorillA,684,431,397,False,False,True,False
228,CHALLENGER,kFNdvzWCpmLt77WSC9M725TK7TpsgSem2FigEmPwl3SQ9r0,Zenit,825,380,333,True,False,False,False
229,CHALLENGER,Rbqbj_5qp7Ri37hHVz6wyKYG7dBa3s1DKuOQfbLBwCBGNYc,supupsupupsupup,891,356,299,True,False,False,False
230,CHALLENGER,M03Dh7sNFi5AmUrqDdCrPqasL1otuwUjJgF1iBQnm9l1xiI,이 차가 식기전에,944,763,703,True,False,False,False
231,CHALLENGER,tzIcB1Dxy6k4Vj71uBDy4KstREoSoB1MGS8dw7c0O1xJUx4,Tar2an,754,127,84,False,False,False,False
232,CHALLENGER,rpLdBcIAX9T4sGstj-4t22Ovn8ZuSfBgqENGnYdUwu5hUtE,motiongggggggggg,947,550,469,True,False,False,False
233,CHALLENGER,zdtu8Mxb2CETngKU0elEX6MfFuyirEjluSnR0mpfJAVh1c0,See u AG,791,238,183,False,False,False,True
234,CHALLENGER,pmriGgoOft-v-wEsKpgnQ4r0K3EisK3aOC-iwi0SR46luVA,impupupu,671,378,330,False,False,True,False
235,CHALLENGER,ZoZxSxA362nSgJqTr1lGIiAuWblg6saEf73OKPl4XmXfmDI,FPXzhaoAP4506303,855,418,299,True,False,False,False
236,CHALLENGER,m6TPH34gf9hFXZqx84iZLN9xux5eQyCPcOgAzhuQ7d2c0sg,zyzyzyzyzy,1018,383,325,True,False,False,False
237,CHALLENGER,7cQXDsmEkmnP6gGxaI9zJzBamAwkiWBZkbBEG0JFk0ZR1M4,Co24,734,501,454,False,False,False,False
238,CHALLENGER,7SqOAQ2LcvZXcCXWXW7GAfa3SmRv6jl0dwLGhW0IGpZBEmU,Akashi Seijuro,670,343,289,False,False,True,False
239,CHALLENGER,MrkhOO0oRDgmwIHWrmZOVty4Dyz1KaMhbhV6ZdQVIasNwtA,fengche,811,357,249,True,False,False,False
240,CHALLENGER,nzJFXRPK0JWLiHDpjhAdpT-0DcwtiChr5LYgeIVu7MPWjjk,족제비1,786,430,393,True,False,False,False
241,CHALLENGER,p-hOa6KJpA7Tb9SX2sL9mNJ4BlAh6furrZ1P0gImPud7fMM,아이러니,1009,275,214,False,False,False,False
242,CHALLENGER,zy_Xr8QK1vzMgPPpj1TVmH6pQwYMtx6N-8DPboXq4aicbJs,리그오브래전드ll,694,921,877,True,False,False,False
243,CHALLENGER,ogcb_VW1BB66ZSC3kKK0jgHRcBNizGOGxnIeq_XZCtpn_W8,black svvan,1040,559,479,True,False,False,False
244,CHALLENGER,5elCo2Ux1zHLi6RQOZgg-1emzkklNCI_EALnkIlHUxCej6I,T1 제우스,1006,730,687,True,False,False,False
245,CHALLENGER,TF0tzi5nUpAA5qIFRxU2ctFeUCg88paAfZ7bHIDCCuQ2amk,우붕스1,789,253,210,True,False,False,False
246,CHALLENGER,6yYVUGPN3Kb9NtaT2c3KOQUADCk1e1qhMCY47WaS90OcCA,김구거,933,420,373,False,False,False,True
247,CHALLENGER,yOkrWkAgV9ZdKV05ZTFQ-qfOLgceC31OZJmhJVNqZtVZLbM,칼과 창 방패,700,225,206,True,False,False,False
248,CHALLENGER,l76EsxVPjfbnhB5FlqO8x4YvOQm8xK_NEx5A7AmV9GF8zdA,feng ji xu chui,940,311,245,True,False,False,False
249,CHALLENGER,gnRv5MkI2H5J9gNvuGnGUlRzeF7rXscOLqIDIR9Duqe74kM,Aprox,995,218,159,False,False,False,False
250,CHALLENGER,Ya95-x6pPHyimtg4xUbuJHydsoPwwEksawWN8ijAug_Bmg,땅우양유튜브구독,672,532,511,False,False,True,True
251,CHALLENGER,NTTDAj_pQIq-qZrGPUcSOFHr0wcb94F0DL7Ak5ji-BLkKvs,lose jug,612,646,558,False,False,True,False
252,CHALLENGER,qjWUsXBWyszYuh9aiIHgevTfDFkZ2XwBSTKe2vFdgcYZZA,탑 혜지,672,995,954,False,False,True,True
253,CHALLENGER,j141XuBs6xgqftin2g4O1NLMhF_f97ObGaTewDNsrUxnZ-w,댕청잇,834,399,351,True,False,False,False
254,CHALLENGER,4TWHPkY_6HT4OWsAVtub1uqlHepZaCNRQYf_IExvXSZicg,wsfw,682,416,380,False,False,True,False
255,CHALLENGER,kwJe5XBQuaEc117YraxzatUDy3qZdH2g0BLFnV1RGcUS_Cs,MooJin777,671,423,395,False,False,True,False
256,CHALLENGER,Ww-jF0JOFrBngyhyYRK7hL-jp-NEKg-woEyu49ufg73WGbU,이도류,886,517,468,True,False,False,False
257,CHALLENGER,KQkZTSCDkIzeRPcJczQkw1gC30Of4Yv6AixDDNN2HrMWOw,엉덩국 갱승제로,750,269,262,False,False,False,False
258,CHALLENGER,_tT625pHx50tjPWQ6iS26qByuHWUl8uyk3CT8g_PL45vmCw,vdsqwqerx,828,383,329,True,False,False,False
259,CHALLENGER,i_8unRw5FWYrXyJRj4g9nBOhXIof7LdNeTXCAD0mFtADJSU,원딜 왕자 이채환,1278,247,172,True,False,False,True
260,CHALLENGER,ymcr3ZxSwJYYBnap-eo96-fsgqnaVIKKkobVjyRtoV3FOlA,xunxunxun,945,420,312,True,False,False,False
261,CHALLENGER,UiBJMIHn073RrFAj_-syRS81gM6zWZjhCuiUld_Vjym1XDo,huya 22785400,665,224,145,False,False,True,False
262,CHALLENGER,5XGxqQZQA7Fc09HuXDb_XIzIde9rF3ZncnbiIrgOrBneVqc,mogubaby,917,203,91,True,False,False,False
263,CHALLENGER,YAWJFMUborEhWqmds-k9qRr3NNHT2L8TlCM_XtWH_qW7FyU,I still remember,891,1068,959,True,False,False,False
264,CHALLENGER,QRAMFGBhX7-yw530VjF-wGrG0WXJF1LRUW-q6DvbS5omkRQ,pjtL,778,710,658,False,False,False,False
265,CHALLENGER,al46VXHpQpeJNutJSQlf9gI7vTOkUNmb_e9O0a5LQAiQG3I,TwitchTV 김망치,729,236,198,False,False,False,True
266,CHALLENGER,2ekEm7W1p5OFFTSPLoxzCfuCfDFZ0jfhS-opXErxG7CkXJY,FA Racoon,655,319,286,False,False,True,False
267,CHALLENGER,xotp7geohzx_TQJf7VLYE5GkoB4nee6FRS5uKYo_xvnwRag,SANDBOX Leo,1038,571,523,False,False,True,True
268,CHALLENGER,crliiugVMkRM8q4C-icNL2ohwQnBkr6REb85W_wOTTR_sCg,환상동화 Pretty,661,134,94,False,False,True,True
269,CHALLENGER,hR1owerEYub8XiLMvLFJmjFVdRGEU2_o4dqW1FPrB-WOY4A,SR99,700,667,619,False,False,True,False
270,CHALLENGER,GkPRJOm7FpTyRiO3SVlZHHw9DW7xi30v51T0zZ8QRwrZj4E,카게게,1022,499,440,False,False,False,False
271,CHALLENGER,UnDk3W9L9dGlvKvVfi49Q04C88WNXbirrJnpI-KCQ4mVfH2G,SKT T1 Windy,695,139,37,False,False,False,False
272,CHALLENGER,gsT5RNyToUyHV6UpnFT0RuJTtxbaQyJrDtsj4bJPRivSkZ8,전지적테디시점,706,324,301,False,False,False,False
273,CHALLENGER,Oi9D06GISgvBoj-QhpLqxf7pbA_8-5w0MRB3HmWDAGODBcs,fabaju,674,653,633,False,False,False,False
274,CHALLENGER,x-5JvSbTnWaRHAOkv1Psx8VIEyzTiAcjjOmUZfsPPlnyjGg,Single beltk,646,220,117,False,False,True,False
275,CHALLENGER,opKt03zPpketu6IprWtZkqEau0fExNq_ZzgiRlVcY-SqRWE,SANDBOX OnFleek,798,404,371,True,False,False,False
276,CHALLENGER,_i49JFUy3u3VaNYdvcNlC7YZCGXrg7NIn44g-A_i6V8ctZE,아라가키 유이,807,301,259,True,False,False,True
277,CHALLENGER,SfIM__7gu9QtbQ7zpBUG7fLRaJyBEhsJTI9V6ViRYIqHqRo,DRX Keria,783,454,427,False,False,False,False
278,CHALLENGER,mGGU-CEAo1ZWbuSfO89d18GGlWw7Ip_5Kou0Qg17IeLN8g,Azhy,662,421,390,False,False,True,True
279,CHALLENGER,Pg49ifBOUYl93d_ZGrf5O91B_xYqyls0qBYpIn2cG7MH3hw,Brush Eye,707,458,421,False,False,True,True
280,CHALLENGER,_fflas_AVtCQjrzEGPLJxZiW_kVIbn3VvbFxUSUyPD-zCE4,Jad1,666,397,348,False,False,False,False
281,CHALLENGER,pwAuFDRBy2L0qJjEObmwAmm_NfXS4vkDKoRVs7E3ZBP17A,탑나라 룰루공주,628,267,211,False,False,True,False
282,CHALLENGER,dz0LEJSyrzR47PPznfb8207krnkC6PM84Z0MqfNJJN144Jo,미북이,924,543,496,False,False,False,False
283,CHALLENGER,u8BQv0pfwicYjqJx2jkIX3axItxyvHsiOYqYvys8SG8SjKk,EM Envyy,846,424,369,False,False,True,False
284,CHALLENGER,a-XrS5HYeO1lhNkPIZmdFf7-1j7M_HQ6m7LA8UdHWOtU5tU,Laht,935,444,434,True,False,False,True
285,CHALLENGER,ivQKJ6Np-dNb1e5AqZQqhUGTRymxne7t5w92NaG42vG30gE,퍼플팀 죠앤,779,149,97,False,False,False,True
286,CHALLENGER,TqyPOKdf0PjXRjV_3c6CvR2wb0atEGHH7PNERefdRbmpkUw,sdasf dfghj,651,582,571,False,False,False,False
287,CHALLENGER,4zJqVbq0hxQ7GJsjV_Osj-Cpnx12SrHORCa9lzJh9LqLDH0,T1 BurdoI,1584,280,231,True,False,False,True
288,CHALLENGER,Q-WgIlPDL3Z-NzErpnNjaHSPaQEhmIyvZ9IxThwKe6Vh2e0,크로꼬,894,366,315,True,False,False,False
289,CHALLENGER,e_aEYkfEuVJktQyoepp4xvcaeRILx1CQ5Ys1bPHFr5MlJg4,qewsdaxfv,773,236,198,False,False,False,False
290,CHALLENGER,JkIdNnsCAvHV0h-KtsHmDoovmkY2DsufLf97QER-kdYf2nw,mei you dai long,707,201,163,False,False,False,False
291,CHALLENGER,7ARFWJ7I370n92NuPheKsa0psf3PD0X3PHJTGd6lA4KtmAE,Babe G,1054,251,164,True,False,False,True
292,CHALLENGER,T51749jsNZDZoWaI6Pv-sjEGhpRQ8E4Sl0S5S9gec22v-pk,SANDBOX Kabbie,887,414,371,True,False,False,False
293,CHALLENGER,UoJxgYsPx3JvGlWi8Y8pm4iW1h4_RbJ4w41ucfbb6scF46k, Qu1et game,713,712,649,False,False,True,False
294,CHALLENGER,9mhLvKryeoujVDxZgzf7cjYR5reNQZzr40_-y786DGPR6eQ,쭌 베,1043,239,186,True,False,False,False
295,CHALLENGER,lIYRPsQKrt3AfUoL3-rPIQLmiCM2HnOFs6jvRnerpmaa06I,사 용 수,1073,283,228,True,False,False,False
296,CHALLENGER,kpImpsq7-jjq2o94Yc0Z7c_iQ8m1CTQVxqNsmBmQ-6-6EzE,서프라이즈데이,763,104,65,False,False,False,False
297,CHALLENGER,OAV-XZDRDp5dDxX8dfEyZ-Im4IZe6ilvWaFsw9E3gQarBp0,YukiJudaii,785,219,167,False,False,False,False
298,CHALLENGER,Gd1zCg_GDZ-p2R8CafbSdkvxULi_lb_b1uC5gsI2jMxAHv4,hearer,690,113,73,False,False,False,False
299,CHALLENGER,-kiw-WN6FT4mP_YUdN_lCAb64iQYDEy3lMIZq15y0T9CjmE,정점파이크2,681,199,110,False,False,False,True
