tier,summonerId,summonerName,leaguePoints,wins,losses,veteran,inactive,freshBlood,hotStreak
GRANDMASTER,xc2-nlrYml6QxjMKmRjGY-uoIJ9LdfSYpK8vQazBGjwzIw,하프실,523,186,158,True,False,False,False
GRANDMASTER,dpfNwOIZ-618iPU0smlPPSQ7CzK6wAvmq9hnGaNWd1AroJY,SPG Chasy,597,324,323,False,False,True,False
GRANDMASTER,lLhJmjUklq4vr5j5LD1kQf-SI1c7ieGqoqK6QBJSh5kutn4,변쌍호,306,114,84,False,False,False,False
GRANDMASTER,54YNLQ1gER4tLokL9gStq1tmBQya0xInMUuWIDEz-_uakiD2,duiwu,343,235,149,False,False,True,False
GRANDMASTER,oiLGeRI_bOgSYxhbU85tAz19B4jyu2w95qDv1RSVaM2hbEY,Gen G 무,639,758,713,False,False,True,True
GRANDMASTER,uJWCaMA6ayyQ5nos7LtV_5q1r39EspR28w-TExr8tgDNluM,마래리트,282,143,151,True,False,False,False
GRANDMASTER,B12Zku-kkx1gmzAj14peaK20OLbFCWQkDd0hiCyp7emEZN0,Lpc1,411,405,374,True,False,False,False
GRANDMASTER,gY98KuV5wpe-leb4iN9EWb32YRsV9xbcGvgtNaNOZvagLaY,SRB Harp,382,495,472,True,False,False,False
GRANDMASTER,qsRLdUWrvmPUaKgkeBIVGC364CxHKXY6tgNdnzaOAEavicM,BRION Wizer,606,217,186,False,False,True,False
GRANDMASTER,l6vGvhNB6lYXMgXPjRlWFhjjkzd8NwNmgpl40UeY3q-1EA,PMD91,586,425,388,False,False,False,False
GRANDMASTER,s9bJorIXI7Pi0sCegyB6qNv8TdbcazytUtfTiYhOhyPTTu4,94NiaDzzz,364,427,387,False,False,False,True
GRANDMASTER,wuMYRtZ3dtcMGc1HZqs96qwuoZY37uOFRLF2cpg2uvnOIDA,hyckrrwzsn,651,957,917,True,False,False,False
GRANDMASTER,srA3wecaf9zjKreTsjvSCtnmn3nv_zerntYlWWTwbAJuieY,ye tu le TnT,329,835,736,True,False,False,False
GRANDMASTER,bVsMKJltqvPyFB-beggjFqNX8wboClcBlU_sflbL0V_CvUM,EC1996,497,1023,966,True,False,False,False
GRANDMASTER,9xz495JmWrz0EtqUH4h86Nv_raIQE8TJ3Yw5Mud-QXEM18k,DFM SUP,415,178,157,False,False,False,False
GRANDMASTER,s9z-uL3aQo8gfoPT6lMLqJ9J53dNEd_kw3tAQYckKqY-EJE,불꽃남자김상원,437,595,565,False,False,True,False
GRANDMASTER,MRXS4rbDymDGEvr0joACr1ShWizSEVZQF5GF4XuR0FhYqPg,YeGod,550,506,461,False,False,False,False
GRANDMASTER,2Hn1_Sq5XGK3z6CsRBkyRZ3ROkThRPJw0_3Xwk37TkAOUsI,소냐무,583,314,214,False,False,False,False
GRANDMASTER,KnyT5mjWGsU18ldbRiijHtzWI2gbJxp8GzCUDwXmggk9px8,happy game26,290,305,282,False,False,False,True
GRANDMASTER,IJ_KH4CgLVMy-1OZllpjH5emrNh-gBpA6zZRO3UPd-M3ztU,Curious PoP,398,175,150,False,False,False,False
GRANDMASTER,vWuBrcNBC3RL6q-xYFL52QoT_vlHD3GRGqchTt7gSNqbYFU,sosyy,324,775,743,False,False,True,False
GRANDMASTER,ckidVikyKr2TgpUmxD4mNKB7CdCJZ5PSBrOXLXDJR8NFxRs,cl666,394,922,881,True,False,False,False
GRANDMASTER,VHtxkJS6NsnJcTMyl_p1ppMSR5Nz9Vbyjfh5iw2e_kQ8ksE,By myse1f,323,184,163,True,False,False,False
GRANDMASTER,BP3L8n-ZkOOaHiUad4WEB7eEbfIe54nbKFyiNAokHMLnUiQ,huizhen,455,81,26,False,False,False,True
GRANDMASTER,T5cHLDw57eOcv3xzXPZcrO-FPQZ8NwwLNU_03PEiP16CpWA,xiondi,379,190,114,True,False,False,False
GRANDMASTER,2DULKJ-z9xJYwW8LbdZzi04M1f9OxcAFXnH4azGCzcRZ_2g,MikyXD,591,660,624,False,False,True,False
GRANDMASTER,sE_wvkTIzyrnekaxaEbSfjNQUCesa73wyYAUBzQ5tY8d8BY,no dream1,430,514,492,True,False,False,False
GRANDMASTER,wSpaJKOMD9q-pjJ8eCt9wFxmBaZx-eL7HYIZ7EIbuao_s9Y,미안 내가 빨아,338,486,467,True,False,False,False
GRANDMASTER,wNaboaDI86moKBXQJJN1Dys1me93XQfglLaEEUwpQxRbaw0,야 핑 좀 꺼줄래,441,335,301,False,False,False,False
GRANDMASTER,9tQIBlnQj3x2CjMvn3tbvQkINsK1vWrRka2QByKNFN8tWpg,T1 Lxa,575,546,522,False,False,False,False
GRANDMASTER,a6RDqA7y3XfzSpW-n_r_1b6jE5L2vOOyrE-L-QhBq4CbAQU,jiudaozheliba,330,704,697,False,False,True,False
GRANDMASTER,saKjw4_SWGU5rQm2nnUghecql5_Ms5JShk584_02WGCoOSM,Lv 1 너구리,478,165,118,False,False,True,False
GRANDMASTER,gWCgPzWpxAcJDEIkAXXZzYJnTDR0ZH096nfvGrqM7GIOL4U,yiyu time,560,537,505,False,False,True,False
GRANDMASTER,17AhFUGRpkCXsZnx2uj0D_h-H7CTSaTrGRlPBjsHx1T-joQ,why me so diao,373,301,279,False,False,False,False
GRANDMASTER,9oiHEh5sr1PXmeOcOfdZqIZjeUgu7L1WykZ_cAGqajQ35Bo,IVERN KING,272,330,270,True,False,False,False
GRANDMASTER,ZfONSAZyRzyPyfNzRw3bx2UdMYc72aESIA_xb3Z4ExFCoWc,BRB Prep,581,345,313,False,False,True,False
GRANDMASTER,h14UZfotjxgOUclj7lTYZGytuB68Kpnv_Ojrl4C83y7g34Y,ilgwom,566,303,256,False,False,False,False
GRANDMASTER,mD9pF_y4mwCzfwOMthG6ttKzare4xqleuVmVNKA-NM8WZME,mid bot cant win,342,650,620,False,False,True,False
GRANDMASTER,BndPbtLSF61xuYPd635GbtiB6_9PquTr9gtCnVHD3h4yL9A,Big buttocks,528,183,129,False,False,False,False
GRANDMASTER,YG6lI5D3NdG54Pb_2l4lTNsj0xR1MnnkWqTbcFuwbl7eehE,ELaB Unisia,329,532,507,True,False,False,False
GRANDMASTER,_eNOUIqwgQkHNzFP23V24S4JkIpambZ5ju0rkJOgxHG-bh0,강뚱찬,377,387,357,False,False,False,False
GRANDMASTER,60Et-jL5X_vNjLV7RYjm8a8OUydnaoYQI1AN5RK_xZKNEw,I Seven Head,515,934,904,True,False,False,False
GRANDMASTER,zXrLaN_dyte1hIE9KvEIuEgi9gMBgrVa5zjfi6NF4j8upw,mingkey00,504,229,180,False,False,True,False
GRANDMASTER,Iw44OkY1f0cRKXrcYHVlbIRSOb2F3xw0pHLTx2wvZz5tAso,딩굴딩굴딩구르,484,334,289,True,False,False,False
GRANDMASTER,JC6dPGjlLnEN3JAKWPnXS7X6iSKKAb12RAanmWNuSIUiVJg,TKS Teeen,544,618,573,False,False,True,False
GRANDMASTER,TP432Rrdi_LuMnysmZgvBAfCdqFWk4dkGP88TOHdbEvTPFs,xuanwoningren,419,213,178,True,False,False,False
GRANDMASTER,n_fEB72pvpDgAq2Wvnkx6A-Hl9xzER4C2FehB9EKjFwnHdM,언니우기,444,255,196,False,False,True,False
GRANDMASTER,_X82h4sC2rwSPSpA84Q599GzXYuSsmvi0fZl5tmZirc5mQ,Meeq,507,584,548,True,False,False,False
GRANDMASTER,jN5D50dFf6-2lJuz_8k5BjBaxnRqJMS5XDS9c0YsKwf4Jdc,무질량,366,255,219,False,False,False,True
GRANDMASTER,f3fm6YIYFhSqPngs7_btyAPpmNWzqVOtwTCuNxi5SviQCYA,JamDDing2,346,390,340,False,False,True,False
GRANDMASTER,RVJWx22N5jgtOa6u9FsimiCueXAeIEqDOYVC1_M8TCoix5A,에르피디,481,365,302,True,False,False,False
GRANDMASTER,pV7ubMWuH_bDR7uZDFXg2R6O-NDNHkG-P5QvLyzrrFg8Tuc,정글이랑안친함,409,464,423,False,False,True,False
GRANDMASTER,4siKtM6srSUVTCoxxRODnE7tjN2XwLCixcyg9c0hDyqPIqc,Milf Chocolate,572,280,240,False,False,True,False
GRANDMASTER,SIJCMy5-Qvm5FVNRFI9YPxk-Zlv_mGMEHthDNVLVF9C5fDY,zhendeshuang,338,730,676,True,False,False,False
GRANDMASTER,ZuvdbDt53E94bk2FRG3IiCV5stSQWbN9mGE6zzyeL_nsA_8,Atlantean,460,187,156,True,False,False,False
GRANDMASTER,kOas_QiesRdDlHwzWmATXm1RphY_lfLYGr7V-DblF-n_rDs,불꽃남자신동진,371,496,427,False,False,True,False
GRANDMASTER,HhrqFdKPu5gvF9hnORl6s8JL58UlETZwCEjD9uGDja_Dp14,SAUC,613,678,650,False,False,True,False
GRANDMASTER,d1xhtmnyd4mJrNIEW0nsvFDSwqXW691zsMI2yKNhkcztx40,m0wgli,456,430,415,True,False,False,False
GRANDMASTER,ObD2HumcOeey8Xal1Dz6vjeEl9XZ3Hn_VIq-5l7ZMQBFTHc,징징이는징징징징,382,615,584,True,False,False,False
GRANDMASTER,Poi7vMSddzgubQ_oxZwVAm4NEwOz74mXRh4f3qkYG6DWkQs,verylove NINEONE,425,411,379,False,False,True,False
GRANDMASTER,AJSihIVoIjZars7ZX3mCqOiO-PiuGxkzBCV6blY0UKGoi3k,따 균 Dino7,394,745,725,False,False,True,False
GRANDMASTER,xkBS5rcOfMLAsnGYGSSAen0KVe7vhVLEcZc1uEP3O_icyIc,li li wan xiang,303,385,317,False,False,True,False
GRANDMASTER,wOhGTQPrO7eu_sRkjszOoiW_j6XPI0csH1Iw7G4iIh6w7d0,Gyeon100,368,468,435,True,False,False,False
GRANDMASTER,vAVhaGLN8k_4CV_agLJ-9YVgUt9uQlRm_CpVgV2rORPRxhc,dont be gloomy,399,425,396,True,False,False,False
GRANDMASTER,OJrheXDTALlKJIQ_WMrAjiytPW-XvihHDkFw6Eqh1X-0UbE,메이티엔마라탕,402,132,98,True,False,False,True
GRANDMASTER,LsK5kxJsa-x3OYlQC7DJ2l9gG5eGtrb__0-rV7dE3mjXNVI,Neeed,329,345,309,False,False,False,False
GRANDMASTER,WDeYofsHvqdQofjrgN8ZgtAPxO0jj_iuYHhGtJolI-mE73Y,조이보다잘재음,530,118,77,False,False,False,True
GRANDMASTER,8ZdbfsVN17JOItKZ6nhGAkjImtqhr-BIjs-jz5dM3B0tRA,Dlvvlgold,334,446,422,False,False,True,True
GRANDMASTER,EOoNmJswP5o6mgR9aUftf1mzUY8GxMH1eVTNLJp7nzaMjCg,gkstmdals,572,453,362,False,False,True,False
GRANDMASTER,f6pzTc9Q4Cnn6rWIIivCS7Mr0q4EKRBy2nQ81u_N2XXy92k,Saw 1,492,572,532,False,False,True,False
GRANDMASTER,FlkiFjFzOQXBTkvjK3YuP0nKiEQ3JAK9EcVcdjgk1HaqlyQ,bye my love,598,535,500,False,False,False,False
GRANDMASTER,cC_tyQF3QebTI6d2OTb8TOIrBACvi8ajji3oiE0O28iVB6k,페2트,649,407,361,False,False,True,False
GRANDMASTER,CZp2EXaSnVN7RfA44K2YhYncnlWQgQQZZXki3gCfn-__Rg,dasdasfvdf3ew2,430,366,341,False,False,False,False
GRANDMASTER,qH-JUZ9wKBvyoULwy15Nc95rRBr_WKmnPJ3I9nCxlDRyACY,시간의 숲,511,124,110,True,False,False,False
GRANDMASTER,VtH0a0naWZOgZoYDGUOd5XfotjT8mr9EgHmvelIAOdqxI_M,금두더지,351,132,90,False,False,False,False
GRANDMASTER,iWeu6xllyFkVlD06dBaZAv4sv8_ZiQYL4pZOXQaLuox9icc,black kitty2000,278,331,302,False,False,False,False
GRANDMASTER,APUKSdBrsLw818lNZicnFGQdmB_dfsB8zL1bX1Y4ZjafE1Y,ca1md0wn,395,305,294,False,False,False,False
GRANDMASTER,jSLI64qBLUGph6LVhkEjaFvVAHerh27b5bggSbaZCPWqiVU,ANG TV,440,824,800,True,False,False,False
GRANDMASTER,ncivzjlTzZkVWrmJtgri2Oy2XLTrUUBiGsAPSw3H5tfDIg,mapleLv265,551,392,386,False,False,False,False
GRANDMASTER,xUuKswzrp-iVIuqchNnnpUJtw7Bo8rF5iVkzogmJFlKtDXY,맥도란드표식도둑,437,688,674,False,False,False,False
GRANDMASTER,-SK-c0wdJfEMuMjW7iMduF83dqp2tYMCT4PoCBtQg_FdzZ0,T1 Phantom,558,761,713,True,False,False,False
GRANDMASTER,oieaeJUf5rWAEqluwrSD56anz7tLJIjTSfmaxg_o-4LnfxE,귀신월령,456,255,135,False,False,True,False
GRANDMASTER,ibONZcdl4cpcXgIxP-bs-xbUctoiE62riI2Hhbv4K1g1dro,울부짖는마오카이,604,835,792,False,False,True,False
GRANDMASTER,OFXMJcdMGs0SKttloiggOGPcob-IvYZ7wGa5kjB1xtFgBgU,NaruseSh1roha,508,535,511,True,False,False,False
GRANDMASTER,3soHEld1W6XznK4F4yvFINwwRnjPj9n9X7bM9dj5nhZcTw,질 듯,551,540,506,True,False,False,False
GRANDMASTER,SXgpOc3DCJtm1TuxPKfitsotlQ03zgpUzI9n3FxjX5WFrZ4,참포도나무,494,522,442,True,False,False,True
GRANDMASTER,rsQuipar975EZZKI-cqEUB8HjGOdZ3N2W6Sz7jhYQuaOIAI,11baby,330,731,680,False,False,True,False
GRANDMASTER,OPFn6QZhYadbNCicu26acnKBdIk1V2wTJUH-9NdSJYB-eos,쌍수도,426,425,386,True,False,False,False
GRANDMASTER,mvjElAiY5pRX419PFsYuqxCZXCysn2QDdlE96i5kuB5yO3k,홍삼유자차,336,212,180,False,False,False,False
GRANDMASTER,GTQmZexd-_DAgBs6iq_2pmjKLlI6HvHtoIM9Arvsgmz9VXk,플옵가고싶어요,581,221,191,False,False,False,True
GRANDMASTER,yzXK8dIEYSGx_7jqBHookTYR0uR04y4OSzQgFVxM44v1al8,Gen G Rascal,617,268,244,True,False,False,False
GRANDMASTER,PnBUkD_FFNq998CG7qoF8qYAM5GK7u8dMXCqg7iwvHL-yM0,road to ruin,435,478,367,False,False,True,False
GRANDMASTER,F5DiuaMM-bft6S1QxKtk4fZVZI6PYe2wvZ2mg-urdC9SFYw,오월은 여름,405,195,108,False,False,False,False
GRANDMASTER,zfeanXAohb-UJVUrD-ORZQEerH6XLuQ3dEzcTMQdy88_Z3Q,Twitch 조우지1,327,462,413,False,False,True,True
GRANDMASTER,W0n4WEPCe43PjETDx1PZ-TWresrqm8YvnGH8OqCa8GgHuDg,안아프게 맞는법1,298,408,314,False,False,True,True
GRANDMASTER,Qr0F4JiV2AC_E3mLqPNiSaRSKA8X0ma0u7yG76xlx9R-jmA,asdrqwed,387,519,484,False,False,False,False
GRANDMASTER,449DVC2jRuc6C3hw3cX9EYpE-V21StZt6S5_oYZZz4fbqXA,950502,342,126,97,False,False,True,False
GRANDMASTER,kmeJ36bRHdlCHAZoRY3JXX2IhREAXFe6kW4YE1UHOgEa38k,건강하셔요 다들,526,457,411,False,False,False,False
GRANDMASTER,psRHjD4imWS-ZcpE5Giq-AewjsKuEdWK2xCBn4ho_QBtAkY,DFM Evi,435,385,349,True,False,False,True
GRANDMASTER,cTLCF-1HJp6o-VzuygN7CxQ3z2dRc21RXwdd52utxOCdvPE,필사즉생 원딜러,300,196,78,False,False,False,False
GRANDMASTER,oP4Fc3iizF3LzRmxJ_GT4GtwrB44KsZ0OtWxIEKLorUjIbY,성계차이,300,500,416,False,False,True,False
GRANDMASTER,Xbhd_oEZ-5JJAwWErZzschLY0cxAV94CJ0EHKTy2Lz17cUhc,FPXzhaoAD4506303,422,167,73,False,False,False,False
GRANDMASTER,CjJUAdZVLRxfb0Sd19loKQYPpjFy4HnEcPdQp__MaseNRFE,쌍둥이그림자모험,444,244,216,True,False,False,False
GRANDMASTER,QICWE5aQnLDPzm9SlPFGVx-Qs2xZ9tUjMcUqNC6Qi-RMpuo,Freecssr,491,576,531,True,False,False,True
GRANDMASTER,Js6OkqLMAQ_ZNHOQpqStYQXRPUoNOhleJZ45ApkML5Zi154,beishangtime,606,638,581,False,False,True,False
GRANDMASTER,uuBYbX9_zAw9MotLBMEAwX-JSfxoemOCOrmYcm1Jhih0Vd0,Clever7,473,315,335,False,False,False,True
GRANDMASTER,q8Gu1e2XfIxY_RbA1kLeJuf_J8ZS1YFMjc17mFq1vt3Bzgg,mash1marOwO,575,188,177,False,False,False,False
GRANDMASTER,stWEiRJ4nJaAl_NPUqwU1cF9DL1OtgmJ8JJHr_Cg-OxIdgM,Zixunbaby,408,623,589,True,False,False,False
GRANDMASTER,VGCwIyxlTbzwlHNC86MikdgFFYE6hobwCvVfVQWKhUia7rg,AF MapSSi,469,424,394,False,False,False,False
GRANDMASTER,6a8JlkjX-fMz-cucGUNftAQargEv6lNBfKM3b5lom5npJA,GoongTube,300,509,487,False,False,True,True
GRANDMASTER,KPgJZJhwSWKUEeDdvmJt3RNondcqGL62lrYdojqBXmn_rQ,볼빵빵 다람쥐,392,651,624,True,False,False,False
GRANDMASTER,1op7GaVBIAR8DzwfHhF791rqalu1zKT4r6pyRh57jgN5HIo,GAMBLEER,352,1241,1224,False,False,True,False
GRANDMASTER,8XFsY-hpyk0obZH4TFVGoW8htjNBacQ8F5CIM0w4DewxspY,MeokMul,421,260,230,True,False,False,False
GRANDMASTER,BzCrgmyfT6x4QlTfxtXlP8tz3JmJgFEXhv-J0UwRIWodzERP,wen shen z,375,378,299,True,False,False,False
GRANDMASTER,wNn1ZeIsn_vn2ETFux-7ug3esMCiklIPrOQyOxFq6mat2xU,XinMo2,415,442,401,False,False,False,False
GRANDMASTER,P32gx3YatYWDqwQuOPJ8a0cgz-ZmD4p12ocsQPc2G9SMjv4,부릉부릉띠띠빵빵,525,568,531,False,False,True,False
GRANDMASTER,yrLSzmdeLbXi4N5vs8KzoiXNSbj96Nxp1Y8QDZN9q_qp_fs,Safa sup,427,398,375,False,False,False,False
GRANDMASTER,QFSL5LzixQTXMyqZJ0x3wSiM5qmDlqmKDksKfmSnvatjYzY,지누야샤,395,265,167,False,False,False,False
GRANDMASTER,9Feps6fnCwVsWOylgscQr5hMezp6yIvApB7fzHuFrZfUYpc,Fortnitee,304,428,388,False,False,True,True
GRANDMASTER,pQZTwq2G_pmOh5lOLqm3ufuNcZb-FEjoeMdhzhR4CJTYvpe9,ke ai ke ai,503,267,179,False,False,False,False
GRANDMASTER,qpzykcjSk5dNMTcymTWzK1HBaoTiUbEZVH_2KDEfW9bhAQ,오늘점심은딱콩,596,111,60,False,False,False,False
GRANDMASTER,NhgnO9Qgm0h3vk66W0rUj0TRo-h2qz4UzxCTV2CzbmNT_7s,쪼꼬맹이 유지니,414,462,423,False,False,False,False
GRANDMASTER,BvzPPbxcl3N_3dIuKWkOulLQDcnEZsgtLnEkBoy0dA-2JUY,DRX Ggul,340,414,381,False,False,True,True
GRANDMASTER,QJi1iqG64jBWorIxr9NwhvAVNkeILUhIscu0zgGrbb-qfMw,Rise,538,231,144,False,False,False,False
GRANDMASTER,zNbvPmFRdIH3hX28ia3a674y4NDJ3KeDBWC3Cc8yVBEuhls,Xjjun,279,434,425,False,False,True,False
GRANDMASTER,ggWPWFmrLGSWp-oVEkIo67uGiEhZJgj7MxET-dZbuGSubLU,The Do1u1u,555,438,331,False,False,True,False
GRANDMASTER,cuTv3bjCDE9QRTnlEWUIhxuWTAVoAH8sa3hP5RxeJWeGIi0,final resistance,496,213,186,False,False,False,True
GRANDMASTER,KoBMahFOOyZMRwL8JiH1RFDIQq3KYcxhxXo1YNKgph7-brI,langmanbusi,460,672,612,False,False,True,False
GRANDMASTER,trZWEN2QX_ZWZYYA8xUBUvtONJix1kqrpGdhkjke04D55so,xiao yue ji qvq,311,481,442,False,False,True,False
GRANDMASTER,p7cUOqSg7J9DIqdLhNYY6irhootj-0jczipMGnZk7SUD1y8,하 멘탈이 터진다,472,505,474,True,False,False,False
GRANDMASTER,fMHUScaMt45fGEilENNBGJxXXyvkbjIgWal2slWfz5xXq64,Drx Natalian,468,411,368,False,False,False,False
GRANDMASTER,7sTIl08TCoiJD333wPpCVQYiMyG86z2WGNElmv2kbzJ8RzU,wo bei dan sha l,339,628,572,True,False,False,False
GRANDMASTER,erDXHMSeixQRwfdiBPz1SEI7Y7DphBeTKDQKWplbRSOrLXk,Sei3e the day,476,692,690,False,False,True,False
GRANDMASTER,J3I05no95ebkFWbAr3lLM2h60oBTBboYt4nLdwqfeBityRQ,금천구 칼날주먹,601,570,557,False,False,True,False
GRANDMASTER,YV50QpHgM8Agg78N4vCusIkyA15_SEqw8gsmn5LLhPCMhQ,강블린,363,397,377,False,False,True,False
GRANDMASTER,PuaoK43RbiSuviDtV78vbeiJiV0m05xx1JSfz7GIZUdoDWI,baby m1ng,590,542,493,False,False,False,False
GRANDMASTER,SAjRlOBpj9JiBmVhAn5Y61gVnAlcVTEuBNFDeRqisQcs6Ds,에이전트 H S,496,802,750,True,False,False,False
GRANDMASTER,fdq4y59L5bbjV-jIDaaSLmw7udTC0gIuSQc_zuIWLvxLCdI,SANDBOX To1anD,410,864,881,False,False,False,False
GRANDMASTER,fSwwb6flqpfaastfpNc9gPg58GmXfTL1JxjWPIstcObPQA,말걸지마라제발요,302,225,192,False,False,True,False
GRANDMASTER,bKoz-ErGHkL4fHQHfWKFXoeDW7Y3z9T4bFuHLoini196KvE,투비전,421,140,122,True,False,False,False
GRANDMASTER,dbolyE1ltpzhJNr1GTXBs8Q3XyfpEAxkES4QzlY3PO27nlI,Remika,338,430,417,False,False,False,False
GRANDMASTER,5GbWRScGVY5yoBdVqyLTx0hbRVKlZyqgzm4PzhdMcXJxvD8,탈리 아 왕,535,879,876,False,False,True,False
GRANDMASTER,bc23SnF64ODcWu80Byxx_sCOQEVig64YKD69U8kXxwHV6PU,zdhqg,362,962,848,True,False,False,False
GRANDMASTER,z9o4OlcXhyuBZWFGkNyPbt3Eixi569Ri1b9iyBh6-XsCTI0,Xiaoyu Tokey OwO,442,709,610,False,False,True,True
GRANDMASTER,qDLEzeFb2VSD2FK7Y2003XXTmUnEppwea12dA4MThHa2HaE,V5 Tomoya Aki,386,652,633,False,False,False,False
GRANDMASTER,JNg2PXH-iXa9ujVkVN4MMh1dClpsDiVY4_CRgn3uPNrZVpg,나한테만,350,356,327,False,False,False,True
GRANDMASTER,m6oLURAjI2UfUCIuIHOl-3d5Oobi-wHlvxZFAgg4DEso95w,tuinoobtuixinloi,644,561,540,False,False,True,False
GRANDMASTER,E-Wl29wWE3jALeVAKRY3rdSc2jJTexMXh6K-OfCWF1ysTA,흐 림,485,51,20,False,False,False,False
GRANDMASTER,XepsrFQ_ZreQJ1qnvo5H4lkOWvchX2a4N5OSehw6B2btjto,탸 릭,558,325,286,True,False,False,False
GRANDMASTER,keAmeMk817MQjFmKSFrJhL5oMVq5a1E3AVPmBydpZNpufA,같이인천여행,407,119,79,False,False,True,False
GRANDMASTER,53J-kosAxa9mFG-YPkNgl_WConzTAwOTlxauYZilV8-kP-U,IlIIIlII1,550,560,517,True,False,False,False
GRANDMASTER,fL1mLP7D4sYlsubMG8JjxXOhKtCYctgmRlYSLC6XDqZi7O4,lavazz,328,224,208,False,False,True,False
GRANDMASTER,m0HGyr2dU_q5unp_WuhKfEwkMJFPJvvkUqUJOoaQg7T4NQ,Twitch 박바드,343,205,180,False,False,False,False
GRANDMASTER,WNXh_6Hl7IaQikZONU6vrt1oMI-tCQjfwPaGmAlSR8riZw,프래디머큐리,401,291,170,False,False,False,False
GRANDMASTER,siGahTJdc8qEQCWzNAh1Dr7t3sBoWTfcwBxNl8ReAsluX7Q,정훈이의 모험,415,190,174,False,False,False,False
GRANDMASTER,WWCQGh2l0FWH-O2eZUHe0qod8FZJXuGttQrsUgKdhNUiZ3g,haokmt,348,252,221,False,False,True,True
GRANDMASTER,VwhR9gBE-vmvZDyGxyew78h4OkPxaXDbXV_9_JFIW7VHQFI,2019 Wink,430,229,219,False,False,False,False
GRANDMASTER,5nfVhwyvHNT9zucY6kn9Fx1Y-LHqbAQJsOJAFcVU4cozFrM,Lurker1,301,92,61,False,False,False,False
GRANDMASTER,yhucBZJaYSeMhLp0UhYLKkCDhd1da3R3UO7hypGxZdgCDBg,상록중,467,416,383,False,False,False,False
GRANDMASTER,vfREIePXSn1I18st8m4ZRNkqIdy_eTFmhJHZDCHJ6C4L3bI,에이펙스 고고,430,576,542,False,False,False,False
GRANDMASTER,ik1bFGZqK0IW3LWoPYxIWsZEPucZcBWcwGzvB_ChZ5l1fjk,hadff,351,186,94,False,False,True,False
GRANDMASTER,30d7gzNnfOYg-BFhRxtasVJm6jJeAjbX8_q_eFjttjfZVRc,chenxinc,388,345,313,False,False,True,True
GRANDMASTER,P3q00AOquK6r_nBS25HLt0WeejfGPpP5t5b4bBxVvO4d21s,SANDBOX Natalie,624,482,443,False,False,True,False
GRANDMASTER,xfjM-lwwf3DWivttzuOYBuXKiOj_l8gQxvwLIvdfFv7160Q,SANDBOX Punch,461,523,505,True,False,False,False
GRANDMASTER,Eky31XNsnONW3lzgx3CnCxcubibvL1-skL7jc-RTZ_yxYNQ,모찌피치모찌피치,605,633,595,False,False,True,False
GRANDMASTER,zm982mOs4FSvmJDI3bA701vt23kreyGjf77Oqq0__nLAQGs,HLE Lava,444,459,438,False,False,False,False
GRANDMASTER,OoAmufr5xCx-em3Pn3RqKrwWPyNvQzJGsPbPEqGyh_XG3-8,ca1hongdao,441,774,671,False,False,True,False
GRANDMASTER,C4To9AZAXbMnaerc7Gphznb3JQ5QgqMRpwWaK3RNO9As6d0,서폿은 무쓸모,362,207,169,False,False,True,False
GRANDMASTER,418Ha3ZBCkgWmoqq6HPaF-EyFdVX2MI_1vjHIYpwfFNuTmw,Ereve,318,134,106,False,False,False,False
GRANDMASTER,Dv9jJWi63VtwR276vfpoCGJYWAmcls7DVKPsTQ044sTm-lU,hewon,454,458,406,False,False,False,False
GRANDMASTER,LEbZYUpS35v2N17yTtojYEOWiFqeUtb6zY82BJws8QjSfQ,DRX ZzangGu,395,722,701,True,False,False,False
GRANDMASTER,FcRm5exjTeyY0naWsttpMzWEwmEeSWcRxsWG_TmDl0fj7Kw,TW 슈가몬,616,490,453,False,False,False,False
GRANDMASTER,vIUSolbXscbdL0NZtmwRnOUGOyhURvHHXc902DqSroW4ZrY,덮밥9,408,735,712,False,False,False,False
GRANDMASTER,Fgri5tYiPpAg7JpCbm_HqwyPo9Dk3Nc9O-lt7KVMqNdUS8Y,짐승 ad,429,1170,1144,False,False,True,False
GRANDMASTER,pr0wsj3YEpvBkCTkZ3vQGo8KBH9YPuEFryzlj2cKk-mGab0,lianshengming,350,432,350,True,False,False,False
GRANDMASTER,xK2F__v8NcDoHO1G6D0pq6OM1HaC5dH298s49QIjh--ORsw,A2 c1msu6,332,443,398,False,False,True,False
GRANDMASTER,9vS6bAok3Zk_88o313g5NtBjfhTm9_agu0N9KTs2rWjTln4,함 알,430,648,611,True,False,False,False
GRANDMASTER,wXN3fR3eNOB7-192Nc5zs-YG27vmuJaCvGU2Bdy5qAa_vg,려창동,627,344,303,False,False,True,False
GRANDMASTER,jkJMGVAB6wPTHqHUpwfDt2W27gA_o5z0dS6LvZ-j9YbTrBQ,깨기 싫은 꿈,593,210,175,False,False,False,False
GRANDMASTER,KHmszzbgSydbmSfB659m-mYs9Po4vXddy_MPikeYzWiiKa0,Till rapking,434,746,697,False,False,True,False
GRANDMASTER,ixVu--4O4LQBo22hCj6srR0RMvpjr2qEsWqwj1CHUK_PgPY,결국 신은 죽었다,363,282,251,True,False,False,False
GRANDMASTER,mF_nGQRdhHkrcn4nbCAwstowW9a2CUfA33XwY6SP1tk1E5s,더운날에는비냉,580,328,263,True,False,False,False
GRANDMASTER,yrAw1qb60rJOk_jbia92xrDONyvp2JLsSxdZEN84MeI2pBE,롤오브레전드1234,299,172,128,False,False,True,False
