,tier,summonerId,summonerName,leaguePoints,wins,losses,veteran,inactive,freshBlood,hotStreak
0,GRANDMASTER,h2KTAIj2qPE209kDRkkZMicoVpxCTz5fvjkBdROhLp4EpiY,awdqaaaaq,627,753,718,False,False,True,False
1,GRANDMASTER,FApFheTaoePXDEJ-Rk4PGuEhIxJcfY-Lu35tDD48p1OtW7U,내 플레이에 집중,324,377,355,False,False,True,True
2,GRANDMASTER,CbZI4uT1X_kekE2YNycV6L2OYfXMzPETcpwSiIkikYQJc8s,liuyanyi,275,643,623,False,False,True,False
3,GRANDMASTER,k9aulE5IYD8ES0exNNekbHhuPfTReyxihSHMeKOp17-Agc4,깨기 싫은 꿈,593,210,175,False,False,False,False
4,GRANDMASTER,_qnwFKSoA1n1wHki49D0ti24vrPF7cfwoRyOPXteqyKprHY,99River,580,220,187,False,False,True,False
5,GRANDMASTER,_w5l7pXIIM3lRjAzMjJzoDwzV-WmlkkLq_QxvNMRmFP4ELA,Tks Bengi,417,388,360,False,False,False,False
6,GRANDMASTER,ctzwkfosp2eRR4piUtVGWEKtnauqkItBYwEWrtvJY4hUeao,덮밥9,408,735,712,False,False,False,False
7,GRANDMASTER,FuMD9zqAuacmicZeQtD9F3wPSZcBcz7DXjgLyUNnhMm5IpY,srysrysrysrysrys,482,492,454,True,False,False,False
8,GRANDMASTER,k00M6mvndPC183Rp8LqkcreZt0Yd9ExPVG7r3471gWjYuVo,hyckrrwzsn,633,957,918,True,False,False,False
9,GRANDMASTER,IddDJEnwV1s-Y3xomteef_ymyPq5KajKqRt0pRhjELamMw,기도메타올라프,304,262,239,False,False,True,True
10,GRANDMASTER,dp1iyIbMbKhln60rYj9ssk_1-5rZTkRWWHvK3keGHcoPClI,A2 c1msu6,332,443,398,False,False,True,False
11,GRANDMASTER,Gta8z4BqYHtbUNlt-oX0-I4PVtJif4dCpjNfl7UR0SKkZNM,징징이는징징징징,401,616,584,True,False,False,True
12,GRANDMASTER,akRTw-pT4QiTAdMh9ZbvlGiqpsf9AnFqGZ1Pc9h_1FTP24k,BIank Space,570,474,452,False,False,True,True
13,GRANDMASTER,oAO8bCl8x2dHMHdf-QUcwbemkesEEgHsem_4LWxpNHk99Q,10월 토끼,361,94,57,False,False,False,False
14,GRANDMASTER,UiF8LO8lIhpl2rHHaerU1zf_TWxIJdMSB8-CWMPmeQfsJvo,ZOEKlNG,535,101,66,False,False,False,False
15,GRANDMASTER,ja52sHUj2enXLBKnT1-rZtdyt72931yMuIQZEilXSRLxwuY,Bj무루무루,376,286,253,False,False,False,False
16,GRANDMASTER,YxBRMEazFsiFKoZWZva7uZ2EL4Oemd86PV_odgHYhY6-R08,충대20응생김연욱,334,569,546,False,False,False,False
17,GRANDMASTER,O-ucNcHcuIxxVVeXKAatL1Uye3AFZzYvsfom7_JNw2idrR4,MCX Bruce,550,670,633,False,False,False,False
18,GRANDMASTER,R-l23yduQjc3ShIwDBwz_ruN88mzNkGSvunBOrqagBT78lA,KDM HIPO,391,420,368,False,False,False,False
19,GRANDMASTER,gLBmVrakF0UI3DttGbjmn5nGG1-X66aK--cadMuACcpWyOs,하하나야,497,336,301,False,False,False,False
20,GRANDMASTER,OdKSvfDtlGFObyYLu4D-HDIvzrEJoVL9oowyXHG0HRvDL88,nice puppy,605,330,293,False,False,True,True
21,GRANDMASTER,ULZ-k5Jgk1Af1NdZohDIehhmEvHsYMMdLj4mPPA7Wr-56Gg,네버rland,403,598,564,True,False,False,False
22,GRANDMASTER,FazlsxME7P2piXboHpq6VnyDNQ2nam7FYF8tLmxfXG4C0w,JongSeop Eun,468,243,206,False,False,True,False
23,GRANDMASTER,SlV4vOPnHGv-Q6PgJGA24QxtuGNCxfnDl0GTmkJ4fSBXfKQ,PREE,380,231,201,False,False,True,False
24,GRANDMASTER,kb_OTvQkARJHXYCu3jXV5aBUfK0EpersRraE8WGAClHT74Y,울부짖는보노보노,624,783,744,True,False,False,False
25,GRANDMASTER,lA5Lj46eyz19WWCbx6qnALXr9Bj6uXPZSstf5o7QyW9NybA,TnToT,304,627,607,False,False,True,False
26,GRANDMASTER,zSiCqYXGgQXeS5kQ12auOvAbFP1IP7IiVYOaH7Un_fWJ5KY,부릉부릉띠띠빵빵,542,569,531,False,False,True,False
27,GRANDMASTER,bPnr8r-MAkzZAfN5wBCWwRHP09UDzOtV7BV2Sh4LOrI5wPg,lavazz,328,224,208,False,False,True,False
28,GRANDMASTER,STv4bfHNLljGPo0DD0HBiMf_DGiDPB7WW9d-LJXu248zlAu7,용현중 최우제,294,188,161,False,False,False,False
29,GRANDMASTER,2ePRfRQ8mhTrqMYIBkvE86TUTGdVWCoif-w4o1B7obBlR_M,evil evol,540,424,379,False,False,False,False
30,GRANDMASTER,-SVTigbWMKyEZZ7oRc_l0gOoAlyQvvvodogocxAP1ui3nOk,DRX Ggul,337,415,382,False,False,True,False
31,GRANDMASTER,19bEF56VWNJme3rNOpESw-m4Wg-VlEhwjiReVKgzJjp8IrM,xiaomochuji,453,446,341,False,False,False,False
32,GRANDMASTER,hzkM-uu1SJJx4Arbf5q4cO_PPTyJFMCeM25ZYrA9KyjZieY,sosyy,286,775,745,False,False,True,False
33,GRANDMASTER,izsV-k9JRUmAvg-Ep_rVLgFZ-h6HKTXa6i-n5oUVjcm0z2s,망나니탑황족정글,362,182,147,False,False,False,False
34,GRANDMASTER,sTd5wAKArwm1ejb0B7n4v_mC_xLXv7Lppr91nyqA5vdeoes,Curious PoP,379,175,151,False,False,False,False
35,GRANDMASTER,sad8xtdiSPf07hKbG9axIRWqx0Q09H7gRlO_H1UcTp_KN9Q,Wecanwin70,445,814,795,True,False,False,False
36,GRANDMASTER,9DGE0lP5unyKsaudZUFmYwYbAlV_xlcyPjf6aes1gMUlFJU,xin dong yao ni,453,424,393,False,False,False,False
37,GRANDMASTER,NmoZyijY7zsJ9sEyqUie4auR9ErUbho5RwPD9grKon4q7Cg,튀자튀자아,301,465,451,True,False,False,False
38,GRANDMASTER,Krn8OwZFrVEl-YpiOlw1-JAa3cFeY2uKyPBmH4_G5q16qtU, Flower monkey,278,346,244,False,False,False,False
39,GRANDMASTER,vlRjfvzR_TnHiC4yhkt2G4As6NV4szbPSe4KOIjvFhQElds,군빵맨,614,568,531,False,False,True,False
40,GRANDMASTER,7eIvRMzlMnjBvhTkDuTv6MxHX0Pj3fc1Xe2mxamZmJT1iBc,미드프로지망인,590,194,155,False,False,False,True
41,GRANDMASTER,1HRgxTD-TJab5b8GyZeEyUJhkuqg6xognOU9GzZ-Nle-ysY,321321123123,488,407,376,False,False,False,False
42,GRANDMASTER,gL0dGyAg7pvL_sylvcmi6UfJ8QHvjReqSHYScPASkpA4Ut4,szygszn,551,714,683,False,False,False,False
43,GRANDMASTER,yco8zL0KC2TuEaZ3N2yyJNGMg7lHriWJB2CXzE7NxwPjSc8,갱붕이,381,332,285,False,False,False,False
44,GRANDMASTER,3wIFYDoqXhOQRbF0Wc9cwUBbIf3QKp7DJki0518qGe9FQVA,Saw 1,474,572,533,False,False,True,False
45,GRANDMASTER,tq5zDY4uHPM6OAkU8HMn51tKWUXs2hB3hT8IW8OYZdEzbuA,홍콩반점 매니아,372,115,76,False,False,False,False
46,GRANDMASTER,eowb4y9ho42Abdi_NvQeUy6qmgHytb4XsqQ_-dtHsk_QRg,어니우기싱꿍꼬또,627,263,230,False,False,True,False
47,GRANDMASTER,ruu7sKAuLeINXhjfvBbPA5HuEWzubGn_D4to2UX08dqid4g,hf ghkyu2,513,384,353,True,False,False,False
48,GRANDMASTER,EX11ge6-KEUjlZRGE-N_t5lUImm9gLmU3b8nuWM1ZM1gdKk,Calm down win,515,306,276,False,False,False,False
49,GRANDMASTER,h9XpKSTUTqdMU2F0wu8byl5se7Kgh-q72sBCf0uloDUMors,One last hope,432,203,144,False,False,False,False
50,GRANDMASTER,RTI5V81hHbBbqGYDFR_T5X4yrkeYmnOEuMZkW56l2Hgc954,asdf숫자,303,254,241,True,False,False,False
51,GRANDMASTER,WxIIQ6RAZhcDPwqhnNwyNCUuA5OQTxCkxAJcjxHn08_hu4Y,운이좋은boi,566,386,341,False,False,True,True
52,GRANDMASTER,nz3jj5zWMrALDFt2l2itXuIgtBPv5MrTi_LwFmeA5iSzwF0,Bu sheng xiu,400,227,179,False,False,False,False
53,GRANDMASTER,PWo2_bu-cnctHpiVG5_vHHiBJyXYg-pMdezfePppRzYErhs,이강표 종칠거야,282,666,632,False,False,True,False
54,GRANDMASTER,HKnslo1T_wyugRgrkNrV-zcZVkJwOsFS9DGBdozVUltoWVE,핏빛 계약,535,246,213,False,False,False,False
55,GRANDMASTER,18-H-TFkYuclWWpB8iqO6j2j9ECwfm4s_7z8W91lZug17Ng,저쩌라구요풉,312,283,264,False,False,False,False
56,GRANDMASTER,aqjxH22XUjpoP3Ciq9e3rfKUwAoQqfiCvf2-fXqtt6skbBw,Drx Natalian,468,411,368,False,False,False,False
57,GRANDMASTER,Q4br2vPgGydTI6z0Ea1HydXikNNIT_BUn3viKxQpDEs2rEU,기호1,567,293,261,False,False,False,False
58,GRANDMASTER,cSUQV89I715fiiuG-M68FUXnd9HSvct6DrEL0682s07IzLA,EM Karas,564,697,651,False,False,True,False
59,GRANDMASTER,4rctyQ3eATn8dphFU0_EYqI2RqC2BD22mQ1RIZSXLyF8sw,OZ SoaR,330,135,111,False,False,True,False
60,GRANDMASTER,wAQNRI0gEGk2qopFBTrahFrDAldJjh0uXetEIMtVW62Ij20,이것으로마칩니다,275,346,329,False,False,True,False
61,GRANDMASTER,-Z1nMVYUimV6P0dEaGBVZ6vQfUJM0YHMzdJIPzrzPz2lz38,무우오렌지형,572,525,505,False,False,True,False
62,GRANDMASTER,Q0c_CycwbFB0Y32Ipegqz6PQYJsL-SOFeQXfE1X3_XwhLcc,iuiuiuiul,354,461,415,False,False,True,False
63,GRANDMASTER,mXybpxb1WR9ebu8xPPE2Ge8_DntmbI2x0Ci9z9uBNvHW7S8,01087135748,353,309,270,False,False,True,False
64,GRANDMASTER,I8_VeeCK2sty6kS6D-4CDD9ElldTrCG1f3yilLT6MEa5Zqg,Nirvanazz,551,803,817,False,False,True,False
65,GRANDMASTER,UDwqTV3rYOfnMWxTZ5N80UnX0L9bXxDLewvE0t5m0fZ5lQ,mingkey00,494,229,180,False,False,True,False
66,GRANDMASTER,hMGoIi4cPg2aFIXdnzFEr4MjZh9JDAqhqeM47Lf8aOB-o1Y,yangyu XD,552,322,271,True,False,False,False
67,GRANDMASTER,ikRA-OsLL1AgI3KeZV9sAUVMjUIFdE_YF_DaEwqQWYP6-wE,Lumen AD,513,324,217,False,False,False,True
68,GRANDMASTER,oHNe8seWfBaCqM8yO2M0RtcgxmZ1BpF2isLh28lFB8yhREg,물다이아123,291,146,121,False,False,True,False
69,GRANDMASTER,9zgWvBKJWk_O-CMb2TqIS3ieyXvCQe5FVgKGssChb2Gg2Fw,MCX Gemini,423,499,468,True,False,False,False
70,GRANDMASTER,wvzRCHqVdFwptYdqeUo0cezKh6qsgidPZ671IPSkp4Aq1Lg,hongyanmeimei,282,551,528,False,False,True,False
71,GRANDMASTER,k768nDWf_SMP4OFk3yBPdP1enERF93BVRERuIqYuoHoxy3g,cong dian bao,621,470,490,False,False,True,True
72,GRANDMASTER,yqSLwJYbkb-xi3eDcRvDDl7UDXy-Zk5g5itS2ZmfT9mjDtg,그녀의 애완견 ,452,229,96,False,False,False,True
73,GRANDMASTER,hd2xr682ZzI_6lwoZ-fzOiVZcqKM25aa4jY8eV6SeuAgqtk,녹차라뗑,464,799,791,False,False,False,True
74,GRANDMASTER,pWAhEhFVwZp7iRHF51igo-AcaMqOwU5t17XFBvyNIj8pwBY,Un0wn,302,348,329,False,False,False,True
75,GRANDMASTER,N3_EUrWvncT8YZx32yvXOLBB55vYN0i7AYuvuJTRC9pJKYw,BLG ADD,591,115,80,False,False,False,False
76,GRANDMASTER,CSg_87nGQF8c6Q_ShMUsQW6oVADgsl6Fz1ddzzDBE3-wJbI,Meow 0w0,449,180,144,True,False,False,True
77,GRANDMASTER,STPUlziA8fSqMEEpsLVUsdBnwOGuGOfwSkoVryaT_llwr10,qkrtjdals123,340,261,233,False,False,False,False
78,GRANDMASTER,y9OnlKnOU75BHaJtjSsi9_N1NKqxftX06dmW3bl0Hu1XNg,p2nic,566,104,105,False,False,False,False
79,GRANDMASTER,Ay5Mpu2aYq9EaRclNsUrsY2JhPxBBrM3353BLRxPyGR4CBw,Augenstern,292,698,620,False,False,True,False
80,GRANDMASTER,ljIsvq2Tlxgquz-WTGFNr7CP4E1HkUpVCO32tNUoiB51g24,fkyyyyy,326,955,940,False,False,True,False
81,GRANDMASTER,QvJbwOq689eK_0PXmwyf4N-sj6d9GEIN9y_iw_znxMnwWCw,중식이2,291,519,498,False,False,True,False
82,GRANDMASTER,Aa82BQrgmg-rI-e38xJpOOy9gAqwAhaY6IFpIEaFnvRz83U,Easy 1ife,435,523,507,False,False,False,True
83,GRANDMASTER,JNyms_VyX4JCHLBHklE3lnzR76nInQqXyawKhFIiQWaHkGg,벙댕이,327,313,281,False,False,True,False
84,GRANDMASTER,ieEAiXpdRQJfzuiexXM_QpOKaWvwfk9QIY8suI7g6jaUOjQ,no hope team,555,377,336,True,False,False,False
85,GRANDMASTER,pfPuyVbUjZlW2aYRlCaabsNqTkxAxlhGHcJN7phLj9VoU2Q,Rage on,317,458,423,True,False,False,False
86,GRANDMASTER,p_KlaKZYCHQU_MoNI1ZjU-KWL4Z1JtefNjc-JDM5RZ0PiWI,강주연,311,319,301,False,False,False,False
87,GRANDMASTER,D3Hf9zINVjdvwHrV_KvUxTwG5v9fOMmbcddTl-3jmGpiHO0,원딜은무기력하다,293,194,166,False,False,True,True
88,GRANDMASTER,xJRzVuhrnQGyKG4IsFcFwyqdK0etL8TsMZuSLy1viLR8Z1g,tiancaipaidaxing,312,581,561,False,False,True,False
89,GRANDMASTER,Pl3UEBmEbSyOVdxVmYnlkkpkVCCWvpplfHyzSheMt653AJ8,persistently ,385,410,373,False,False,False,False
90,GRANDMASTER,v1TWmf-AspLQQzJMjoTs1D49jwh4gu7qNBn0noxtpdh8Ikg,건강하셔요 다들,526,457,411,False,False,False,False
91,GRANDMASTER,VxBZpakDg2dlsn0_QZj4GXQyjqwNbV3Ap2v5ms78fln_A7c,자격이 없습니다,627,675,580,False,False,False,False
92,GRANDMASTER,HamdckcPbCmHsc9wX_Eojnv-gcqe-I7O2EiU9X0krg33kw4,BOWNOW,601,296,277,False,False,False,False
93,GRANDMASTER,9gdqFOYGRqYSFlAzeOzpkFmRZjgCVnaEWOM9R9kn09UwMLE,에스카노르 킹,454,393,370,True,False,False,False
94,GRANDMASTER,xL3v1Dl7T4iDKHcu50lTaT1oJHueViB3rze5hUp5-0_nu3Y,yyyyxxxxzzzz,590,752,707,False,False,True,False
95,GRANDMASTER,iVmkOEVC1Sa7J1quweck53OVfPyZcrgwN1m1TJsmV7EPJj8,AF Na Kyung,555,468,423,False,False,False,False
96,GRANDMASTER,xW7ihH_F40AhL0vWif_qQcizmrCOOuKQ_gzhxQtToXSHIA,novelnandos,304,299,267,False,False,True,True
97,GRANDMASTER,Lw2zKvKWOQdem4tQ6FNtNXH9cCpx0tOB9z1hxi2wLIxmCA,GoongTube,300,509,487,False,False,True,True
98,GRANDMASTER,tB3sWJYTh9sPLmT2ERUYz8HmhQ1wfxrfqwemPZlwRFOOK48,T1 Cake,378,426,391,False,False,False,False
99,GRANDMASTER,dbgHQvHbty1NRndJ1zikBenE8hIOmMCzkF26IAxXABmOioY,bupingfan,350,338,299,False,False,False,False
100,GRANDMASTER,Ci2YQLvhrUsRVCRLK75bI7ha7IGXnm2O62jKSvypkKDU9Vw,Clever7,473,315,335,False,False,False,True
101,GRANDMASTER,jaAnDJVNyr7kobVdyT0V_xk8CQtHIFEAH9n9366q1QcQ19w,무감각 해 졌 다,431,545,513,False,False,False,False
102,GRANDMASTER,YHYc659UUTF8a_Xe8dXfTH7-mgyezLb7PElrIrznCMWZEFA,m0wgli,474,431,415,True,False,False,False
103,GRANDMASTER,cjDRYSvxWseQyrqoviaWjZesBAUU1AY1ar7acD9CEYICmCU,Gen G gyuvee,323,932,932,False,False,True,False
104,GRANDMASTER,ZVKSZsg-YpupokulFX8otYwKAONLLV0VJyGN73oH8wg5EH-T,NVM IDC,397,171,93,False,False,False,False
105,GRANDMASTER,PwRHbWpSX4XB21zltSaL7hFq1EoQgzQwW2dHOjjeSXWSQsU,yutazz,543,382,336,True,False,False,False
106,GRANDMASTER,QtR0yFepW6kR59xqDEEswiApBzsWqv62natRwyynaxRoa7A,T1 Phantom,559,762,714,True,False,False,False
107,GRANDMASTER,Z-qjBMIHzZEoEr_etoPSYpjG8l9bwcRAy_81oPeOA28fsA,BRB Ming9,307,503,516,False,False,False,False
108,GRANDMASTER,VyZfKARhQVM12i3A95p-gRHx1-VfkF4ow78z14DFXsPHaLM,불질러,460,224,225,False,False,False,False
109,GRANDMASTER,2Tr9x3MmreXZmZuor1s7ASvMMTr0Ytfzo4QwCN9dIgSYMVg,액쇼니,400,530,513,False,False,True,True
110,GRANDMASTER,dElw-AmAbJ7kFlXPUxfIks1xmKf25nl4lGicvJtmCnmTVVQ,like cs,434,584,594,False,False,False,True
111,GRANDMASTER,yS563xtCXZwRPJsj60YlGeVLhOQTH2wnInYa_cRbv9pZpg,하프실,523,186,158,True,False,False,False
112,GRANDMASTER,GZ6LyCawMbNe84MtPU7AvDW27YkgBo-9zrQRl-IXT-L1IDE,귀신월령,456,255,135,False,False,True,False
113,GRANDMASTER,02pTIJjA1WzTH05JjRikN_JG_FTO3veeNdzBE3-iedxVRt8,Aorlf,530,724,686,False,False,False,False
114,GRANDMASTER,MmzAJoXpFQE2YwvUBi8HzUSE68ycDNaPtNIe6ZrRTc-a7eM,QyO,430,145,111,False,False,False,False
115,GRANDMASTER,sZWSbl9GolyLukMeTja_LJiF-EAPMXYKwZdXn9K-z7-WMxE,Fortnitee,321,429,388,False,False,True,True
116,GRANDMASTER,6ThlubUu8PrYIT_M95VnnrZBKWwRb9C3rLr6lOn5He7FJ_M,IAKIL,387,992,947,True,False,False,False
117,GRANDMASTER,xdfBbvHlnOD6EDAeF0VHTz6VeREdrHBBV8_iQP77yI16Sqc,현실와꾸강동원,324,255,235,False,False,True,False
118,GRANDMASTER,3aLONBbhDFHshAaTlAIeWZbWOKlbsVW-6SA5gDcJW-lj6Ys,asdrqwed,372,519,485,False,False,False,False
119,GRANDMASTER,kzP9Unhob5M13j2U7f_JLp8qHKR8w3UCY8oYvqn2OYpNQ9s,vvi2,349,152,124,True,False,False,False
120,GRANDMASTER,C8nc9UVb5h4cIT7CB94yQNzZLFk86hqq9H5Qd74XwXKZNvQ,QAQPrada,354,328,237,False,False,False,False
121,GRANDMASTER,xuifwFVwVanI-dW_ILb6q9c0bg0O8SDgPTvjL_hUyyttipQ,BRB Tang,370,676,624,False,False,False,False
122,GRANDMASTER,UlDePJGrr15nQNd2LC5k6NyYeloVHqdfJCQQykI5aa7s5Ew,ye tu le TnT,329,835,736,True,False,False,False
123,GRANDMASTER,l-ZNuETxNdICVRPaMbDFxbN5SuZXz0ZOhl8oqToeHxawfXQ,happy game 24,291,175,139,False,False,True,False
124,GRANDMASTER,sjEcID0jutMDAP_NR1YUhI-u2DUV628DtyglqZ5vsEof5Qw,love korean12,382,834,778,False,False,True,False
125,GRANDMASTER,hlccQMMVRjfFRPSPNh467v7vpdNSZ9a21P6lOJTW7a1dNw,PMD91,586,425,388,False,False,False,False
126,GRANDMASTER,aQAFaddsDZt0HdV7QQw4p37TY6oo2XfB680yftuPzQBccU4,bye my love,598,535,500,False,False,False,False
127,GRANDMASTER,Hvo1SrZA9-PrzXvPt5v7tM5xyP8zVaxiRgrC1ccOpAS4UIE,담원게이밍 FIame,279,972,966,False,False,True,False
128,GRANDMASTER,SzA8kn0xrHLt7QCMxZpjXfV5aFuKqQRZ1-KQf9nX4UohNw,Heimish kingmono,333,112,76,False,False,True,True
129,GRANDMASTER,2-MtWo81kFbUTB-Vqo6K5vEr_AvMXKrOSwAom-RVqFicsjM,EGOkr18,328,783,752,False,False,False,False
130,GRANDMASTER,TML0eSKq5TjqUiKISsuRUVozmEIpenF2ATlpvQMmhuzhuOE,Azhi OuO,389,485,435,True,False,False,False
131,GRANDMASTER,PobjjJgWrycgrXPlOaj3n8Ac8AwFp9akz9XIIrINtxzzmnU,yekongdexing,363,349,344,False,False,False,False
132,GRANDMASTER,Cm6hkRM-voehh2qmXIxS8hI-4kXkqQGjhnAbQsWqlQbeg_0,blissYYB,477,826,731,True,False,False,True
133,GRANDMASTER,kZ3v4q56y7TF9evVlm8-QKjvWuGy_W_DulcLw7_ewcLPKCM,MS66,429,114,86,True,False,False,False
134,GRANDMASTER,okDdT8rYt74Vc77PBGxE5jIW2xpNoFeehevHN8CQRGpfVvU,SeongHw4n,301,145,127,False,False,True,False
135,GRANDMASTER,4HNLQfOqshicISoUdi8cnJMymn0O2dm7JPsu1rdZ1qyOW5g,DFM SUP,415,178,157,False,False,False,False
136,GRANDMASTER,-bMj2BcPs8YGlimwuXKegHmVx9Y6oL_DSw_ZdIIMHH6VyD4,EC1996,497,1023,966,True,False,False,False
137,GRANDMASTER,touD2aXV9gPgG-Ol5Nkjj3Wv5DdLpcqeCmRmWGstgGBwltc,Gen G Lospa,438,215,177,True,False,False,False
138,GRANDMASTER,gAhiAT-NiRez6Y5mkxgfqhPaiaJis5BxhjOBr3KbrlnkeA,DODARl,308,188,150,False,False,True,False
139,GRANDMASTER,7CL0PmYy7psy3YZDwnsUMIClzV7c57jqlj-dNJe2p-A5Sw0,Iove doinb,383,635,603,True,False,False,False
140,GRANDMASTER,zs9RCpp0n2Gvk5D9B723Vxd8nfK2-i2WAamBoHKWVHILtlQ,안아프게 맞는법1,315,409,314,False,False,True,True
141,GRANDMASTER,2SeiN2YHjVkGD4XGKHeAfS0wh_pHIiD_IHSLkOjbJxdIWTs,lai zi shen yuan,659,365,315,False,False,True,False
142,GRANDMASTER,WsPzm7oFhJDdKvvyzWkYHFbfKOItiZ6SNDg47peerygp7nY,gjjefdj1fadsk,364,269,194,False,False,True,False
143,GRANDMASTER,bxDBnxd2YGyZJkqr8FZiqNcUIYeCiqzNL6TozJclbxnfKPI,HLE Vsta,521,137,109,False,False,False,False
144,GRANDMASTER,9BpJaX-7J7GRsNIxrKaMMUcYOLw0Mt6izc2mZL0q_GOznmg,정말요,291,237,207,False,False,True,True
145,GRANDMASTER,iqjAFVtQANX5UUppZrXaopebly_CswfQ8gvUKzceZ2VkvqM,EawqaaAOVO,537,508,475,False,False,False,False
146,GRANDMASTER,FgqF9IDLyj6XHqO1gQg3EH6mbDLjA3PNoADVIz2tvqH9RLc,Gen G 무,639,758,713,False,False,True,True
147,GRANDMASTER,XiHQGxGWy96sEfepUB6DPihV7v2oep0VV8Bi_pzVmOnaa70,dabudongle,473,538,451,False,False,True,False
148,GRANDMASTER,cj0VIpoudKBTfR9Xu97GVzk39GPDjKSlojqZIv8Q4D5Iqg,T1 SailorMoon,390,326,260,False,False,False,False
149,GRANDMASTER,UDwmsmXTs28A86GakLGwz1sCCdh8yTUDN32cd6634d55RHk,모찌피치모찌피치,627,634,595,False,False,True,False
150,GRANDMASTER,V27nvdN-LM_kDXEg3aSkdT2LilRS5tjctnL5kwqHG--hcxM,Poursu,407,317,287,False,False,False,False
151,GRANDMASTER,WhSIJAvdxtFoic9Gu-O91Ct7k4U5YorcX430vzIJ5Bi2pEQ,Jianguoqiang,397,722,696,True,False,False,False
152,GRANDMASTER,Wv_xeA-bhgHvbabYYLZQEMnna5Bk7sYLNTOaxl25DYraObI,비타민을챙겨먹자,319,642,635,True,False,False,False
153,GRANDMASTER,E5oFisridhwSfCljUEdqsQcsG9anMvCK_OLoKNx7CXkxdyA,발로란트 골드임,626,297,268,False,False,False,False
154,GRANDMASTER,tS_knx5uDnxIRJSSPJd0DCUlcnEvLoAY4hQeslC_brY0dKM,강뚱찬,377,387,357,False,False,False,False
155,GRANDMASTER,EpdrvH88eLzN5ymekIAo9yGw6497e-8van1zGrvR2rE3vQs,Find Team AD,363,486,474,False,False,True,False
156,GRANDMASTER,Rz5chBURoXhoedGGj2e6JAc0qsWbe0acXjs77x5PBm3cHnU,SAUC,613,678,650,False,False,True,False
157,GRANDMASTER,zWw1qODp2tCqm7ckTTGLNhpiyd2d0HnsalgUKZvEiow7Cjw,Gyeon100,368,468,435,True,False,False,False
158,GRANDMASTER,l0anHneD1ja64uly-LIcKBS-3papCaZYnO-mSJ4g8JWyvno,소년가장 원딜,516,308,203,False,False,False,False
159,GRANDMASTER,S73KJJwQ8XozKtBuvqt6CDR2LkSk_TyD9D5fHDRSf3iVmTg,t악  마,527,715,695,True,False,False,False
160,GRANDMASTER,K6kuNzyvKVoHEPzsKTK08S7WRWZAEjCFWn4Bc7Z0BGvX8Mo,정글차이노인정,353,184,151,False,False,True,True
161,GRANDMASTER,Cifsxn-Ku-UDiWF2yjrgwwAvrdzL1IXixPHHkDOs8cFEVXA,Best Wei ,503,363,265,True,False,False,False
162,GRANDMASTER,fro8DeQwp5L4nqx46zuD3kN7ACRMCb2xhhP7eWuWsMwZj_0,Fotune,531,431,389,False,False,False,False
163,GRANDMASTER,91nCjqnX4uS864JltMea64eQak_Xkcgy3iEC9AaYmOiDNUU,오류동 갈꺼야,313,404,396,True,False,False,False
164,GRANDMASTER,CWOzNo6-FtqqgjmKF8y3lJFxEvOGpk3g-2SG98NMu-OVpjg,식혜성애자,357,460,440,False,False,False,False
165,GRANDMASTER,z0TL-BLBzsf7Vlz6sD3xzj_Cfiw-2MkFBZ1wp4jxUomWh0U,shameiyouzi,546,320,299,False,False,False,False
166,GRANDMASTER,rdmZlQ2Jv-gYw1iu2D65gC4K3G5mo55w7QVPqG587VtagDk,삐삐계약,456,433,412,True,False,False,False
167,GRANDMASTER,NYY3Ik9HPLxv3bCu1BhrRJ0fP1aXyxTdfJrYSCwZ8LXdgKy8,응애세력1,380,148,120,False,False,False,False
168,GRANDMASTER,W3as4L2hpiC9J-66hVIMJX-7vJ2U7IHAR9ugNOSi2i0tpHY,sinabro1,299,155,131,False,False,True,False
169,GRANDMASTER,sSrCd43c5D3VY0S2bLm8seDhPySnadZNfmyT6RcDO5MER2Q,BRB Swamp,595,808,752,False,False,True,False
170,GRANDMASTER,s1kbYgSOiTQvbvZubF0w8UFRH4DajnKS0sW9LfmMEfLKvqs,쪼꼬맹이 딸기,404,341,314,False,False,False,False
171,GRANDMASTER,CbwOlKI6f-1Rw3E6Ba13jpd__Je-pBjmpVZsQtePcTiSb2A,승지부기,628,118,88,False,False,True,False
172,GRANDMASTER,myc6zZFs11OByoGG7vxXffWRKqcR4xBPPSmfi5Rq9cKL0WI,카루이나,323,271,245,False,False,False,False
173,GRANDMASTER,SraSPoMGQx8yilWu53N4o784hzzFWQ60IxKRuAH2M1G2e5U,last 1ast 1ast,619,184,146,False,False,False,False
174,GRANDMASTER,UHRQMdTcg10chem7L5ImGPyuj1-k-vxBb4idzj0sauxUvMA,ge ju tai xiao,421,321,270,False,False,False,False
175,GRANDMASTER,MFSuQ5NI4GSc7l1AkSclXB_0JNjyd5DaWk9m9x-wOOiL_iQ,ELaB Unisia,329,532,507,True,False,False,False
176,GRANDMASTER,TGn0zobpQd_iEpfgJgy31K0FOK2_JzbojyaF3dls_wLcRTM,Ar259x,559,416,387,True,False,False,True
177,GRANDMASTER,WO2Hhu6FE8dUJBVLIvvPPQH6fVzfWO3heJwEfJ0YQuV3SGU,인선이부하1호,317,151,124,False,False,True,False
